userid,version,sum_gamerounds,retention_1,retention_7
109838,gate_30,9,False,False
109991,gate_30,519,True,True
110004,gate_30,73,True,False
110329,gate_40,2,False,False
110479,gate_30,0,False,True
110528,gate_30,5,False,False
110634,gate_30,10,False,False
110750,gate_40,10,False,False
111162,gate_30,5,True,False
111196,gate_40,52,True,False
111362,gate_40,56,True,False
111382,gate_40,42,True,True
111496,gate_30,26,False,False
111540,gate_40,19,False,False
111949,gate_30,20,True,False
111961,gate_40,34,False,False
111981,gate_40,1,False,False
112127,gate_30,7,True,False
112216,gate_40,77,False,False
112251,gate_30,9,False,False
112355,gate_40,0,False,False
112365,gate_40,41,True,False
112375,gate_30,26,True,False
112718,gate_30,553,True,True
113086,gate_40,11,False,False
113087,gate_40,260,True,True
113325,gate_30,86,True,True
113378,gate_40,47,False,True
113462,gate_30,175,True,False
113497,gate_30,28,True,False
113563,gate_30,11,False,False
113607,gate_30,25,False,False
113621,gate_40,44,True,True
113666,gate_30,81,True,True
113725,gate_40,47,True,False
113800,gate_30,37,True,False
113888,gate_30,11,True,False
114118,gate_30,3,False,False
114278,gate_30,2,False,False
114320,gate_30,26,True,False
114360,gate_40,2,False,False
114521,gate_30,0,False,False
114532,gate_30,8,False,False
114626,gate_40,11,True,False
114859,gate_30,23,False,False
114985,gate_40,3,True,False
115234,gate_30,123,False,True
115235,gate_30,2,False,False
115498,gate_40,104,True,False
115774,gate_40,28,True,False
115813,gate_40,1,False,False
115854,gate_40,21,True,False
115980,gate_40,3,False,False
116002,gate_30,281,True,True
116099,gate_40,19,True,False
116198,gate_30,20,False,False
116247,gate_30,240,False,True
116336,gate_30,2,False,False
116382,gate_40,69,True,True
116423,gate_30,33,False,False
116430,gate_30,15,False,False
116439,gate_40,14,True,False
116590,gate_30,45,True,False
116653,gate_40,17,False,False
116793,gate_40,275,True,True
116828,gate_30,11,True,False
117026,gate_30,317,True,False
117186,gate_40,2,False,False
117195,gate_40,1,False,False
117242,gate_30,90,True,False
117481,gate_30,15,True,False
117700,gate_40,90,True,False
117728,gate_40,14,False,False
117763,gate_40,6,False,False
117868,gate_30,190,True,False
117918,gate_40,11,True,False
117992,gate_30,142,True,True
118091,gate_40,8,False,False
118189,gate_30,50,False,False
118204,gate_30,3,False,False
118555,gate_40,6,False,False
118654,gate_40,192,False,True
118690,gate_30,8,False,False
118773,gate_40,0,False,False
119142,gate_30,28,False,False
119209,gate_40,343,False,True
119231,gate_30,6,True,False
119331,gate_30,10,False,True
119464,gate_30,2,True,False
119507,gate_30,3,False,False
119591,gate_40,11,False,False
119742,gate_30,191,True,True
119784,gate_30,2,False,False
120131,gate_40,3,False,False
120587,gate_30,45,False,False
120662,gate_40,8,True,True
120664,gate_40,20,True,False
120771,gate_30,16,False,False
120978,gate_30,18,False,False
121148,gate_40,52,False,False
121179,gate_30,3,False,False
121303,gate_30,1374,True,True
121409,gate_30,2,False,False
121431,gate_40,3,False,False
121476,gate_30,4,False,False
121571,gate_30,8,False,False
121738,gate_40,19,False,False
122133,gate_30,3,True,False
122211,gate_30,4,False,False
122299,gate_40,65,False,False
122334,gate_30,1,False,False
122533,gate_30,199,True,True
122635,gate_30,24,True,False
122690,gate_40,3,False,False
122817,gate_40,74,True,False
122975,gate_30,197,True,True
122981,gate_30,40,False,False
123038,gate_40,9,False,False
123083,gate_40,29,False,False
123121,gate_40,66,True,False
123318,gate_40,48,True,False
123406,gate_40,14,False,False
123522,gate_40,15,False,False
123638,gate_30,50,True,False
123904,gate_30,2,False,False
123937,gate_40,39,True,False
124004,gate_30,16,False,False
124022,gate_30,6,True,False
124379,gate_40,124,False,True
124432,gate_40,0,False,False
124568,gate_40,4,False,False
124702,gate_30,93,True,True
124729,gate_30,41,True,False
124759,gate_30,2,False,False
124945,gate_30,16,True,False
125019,gate_30,8,False,False
125035,gate_40,4,False,False
125058,gate_30,38,True,False
125379,gate_30,91,True,True
125416,gate_30,19,False,False
125523,gate_30,344,True,True
125735,gate_40,73,False,False
125749,gate_40,11,False,False
125752,gate_30,2,True,False
125925,gate_30,51,True,False
125951,gate_30,1,False,False
125996,gate_40,33,True,True
126043,gate_40,142,True,False
126289,gate_30,44,True,False
126418,gate_40,44,True,False
126645,gate_30,222,True,True
126812,gate_30,11,False,False
126972,gate_40,14,False,False
127003,gate_40,6,False,False
127428,gate_30,12,True,False
127467,gate_40,15,True,False
127487,gate_30,200,True,True
127596,gate_40,6,True,False
127794,gate_30,35,False,False
127814,gate_30,3,False,False
127839,gate_30,5,False,True
127893,gate_30,13,False,False
128079,gate_30,17,True,False
128334,gate_30,3,False,False
128346,gate_30,43,True,False
128355,gate_40,4,True,False
128450,gate_40,2,False,False
128547,gate_40,64,False,False
128817,gate_30,399,False,True
128956,gate_30,60,True,False
128989,gate_40,216,True,False
129110,gate_40,42,True,False
129131,gate_40,18,True,False
129156,gate_40,15,False,False
129203,gate_40,1,False,False
129208,gate_30,14,False,False
129260,gate_30,129,False,True
129284,gate_40,2,False,False
129335,gate_40,2,False,False
129391,gate_30,26,False,False
129682,gate_30,12,True,False
129826,gate_40,13,False,False
130176,gate_40,17,True,False
130250,gate_40,13,True,False
130260,gate_30,7,False,False
130271,gate_30,23,True,False
130391,gate_30,33,False,False
130412,gate_30,38,False,False
130417,gate_40,36,True,True
130572,gate_40,55,True,False
130879,gate_30,159,True,True
131233,gate_30,11,False,False
131261,gate_30,4,False,False
131314,gate_30,2,False,False
131358,gate_40,69,True,True
131740,gate_30,74,True,False
132154,gate_30,4,False,False
132240,gate_30,4,False,False
132330,gate_30,113,True,False
132503,gate_30,1,False,False
132756,gate_40,5,False,False
132794,gate_40,0,False,False
132919,gate_40,36,True,False
132928,gate_40,139,True,True
132961,gate_40,79,True,False
133088,gate_30,50,True,False
133102,gate_40,11,False,False
133577,gate_30,331,True,True
133783,gate_30,12,False,False
133854,gate_40,29,True,False
133961,gate_40,26,False,False
134380,gate_40,117,True,False
134381,gate_40,7,True,False
134386,gate_40,23,False,False
134428,gate_40,26,False,False
134595,gate_40,2,False,False
134621,gate_40,40,True,False
134692,gate_30,15,False,False
134763,gate_40,32,True,False
134875,gate_40,10,True,False
134885,gate_30,432,True,True
134891,gate_40,2,False,False
134914,gate_30,8,True,False
135084,gate_40,16,True,False
135220,gate_40,148,True,True
135232,gate_30,2,False,False
135315,gate_30,2,False,False
135435,gate_40,1,False,False
135479,gate_30,4,False,False
135584,gate_30,4,False,True
135693,gate_30,149,True,True
135739,gate_30,13,False,False
135910,gate_40,5,False,False
135919,gate_30,21,False,True
135978,gate_30,80,False,True
136109,gate_40,1,False,False
136363,gate_40,0,False,False
136453,gate_30,12,False,False
136496,gate_40,1,False,False
136506,gate_30,9,False,False
136638,gate_30,15,False,False
136647,gate_30,13,False,False
136724,gate_40,9,True,False
136945,gate_30,12,True,False
137089,gate_40,2,False,False
137158,gate_30,7,False,False
137177,gate_30,45,False,False
137354,gate_30,18,False,False
137380,gate_40,43,True,True
137445,gate_40,284,True,True
137520,gate_30,9,True,False
137546,gate_40,5,False,False
137570,gate_30,181,True,True
137586,gate_40,21,True,False
137752,gate_40,27,False,False
137865,gate_30,39,True,False
137911,gate_40,19,True,True
138070,gate_40,32,True,False
138234,gate_30,75,True,True
138257,gate_40,0,False,False
138315,gate_30,10,False,False
138392,gate_40,34,True,False
138521,gate_30,4,True,False
138561,gate_30,22,False,False
138622,gate_40,16,True,False
138886,gate_30,59,True,True
138891,gate_30,231,True,True
138918,gate_30,2,False,False
139072,gate_40,681,False,True
139081,gate_40,8,False,False
139206,gate_40,0,False,False
139211,gate_40,3,False,False
139264,gate_30,311,True,True
139309,gate_40,6,False,False
139581,gate_40,103,True,True
139772,gate_30,80,False,True
139856,gate_40,2,False,False
140041,gate_30,70,True,True
140102,gate_40,10,False,False
140335,gate_40,3,False,False
140468,gate_30,27,True,False
140695,gate_40,2,False,False
140734,gate_30,51,False,True
140907,gate_30,81,True,False
141059,gate_40,28,False,False
141146,gate_40,13,False,False
141163,gate_30,44,True,False
141256,gate_40,10,False,False
141275,gate_30,12,True,False
141449,gate_40,124,False,True
141509,gate_30,1,False,False
141613,gate_30,23,False,False
141698,gate_40,36,False,False
141837,gate_30,6,False,False
141928,gate_40,2,False,False
141967,gate_40,3,True,False
142162,gate_40,11,False,False
142359,gate_40,66,True,True
142413,gate_40,35,True,False
142456,gate_40,9,True,False
142665,gate_40,28,True,False
142718,gate_30,29,True,False
142942,gate_40,1,False,False
142964,gate_30,3,False,False
142985,gate_40,57,True,True
143079,gate_40,24,False,False
143115,gate_40,13,True,True
143123,gate_40,4,True,False
143284,gate_30,8,False,False
143386,gate_30,1,False,False
143514,gate_30,15,True,False
143691,gate_30,10,False,False
143939,gate_40,57,True,False
143962,gate_40,4,False,False
144087,gate_30,1,False,False
144110,gate_40,0,False,False
144120,gate_30,52,True,False
144252,gate_30,1,False,False
144287,gate_30,18,True,False
144430,gate_30,3,False,False
144470,gate_40,7,False,False
144493,gate_40,29,False,False
144553,gate_30,9,False,False
144571,gate_40,87,True,True
144664,gate_30,45,True,False
144692,gate_30,6,False,False
144935,gate_30,5,False,False
145093,gate_40,25,True,False
145225,gate_40,75,True,True
145307,gate_40,22,True,True
145401,gate_30,3,False,False
145539,gate_40,1,False,False
145578,gate_30,7,False,False
145763,gate_40,30,False,True
145852,gate_30,186,True,True
145917,gate_40,3,False,False
145938,gate_30,53,True,False
146150,gate_30,3,True,False
146164,gate_40,3,False,False
146269,gate_40,29,False,False
146394,gate_30,2,True,False
146502,gate_30,15,True,False
146715,gate_40,134,True,True
146772,gate_30,2,False,False
146836,gate_30,16,False,False
146898,gate_30,347,True,True
146937,gate_40,29,False,False
146981,gate_40,12,False,False
147246,gate_40,95,True,False
147292,gate_40,76,False,True
147334,gate_40,22,True,True
147450,gate_40,6,False,False
147507,gate_40,7,False,False
147572,gate_40,18,True,True
147639,gate_30,11,False,False
147685,gate_40,71,True,False
147826,gate_30,8,False,False
147830,gate_40,12,True,True
147836,gate_30,22,False,False
148012,gate_30,6,False,False
148083,gate_40,0,False,False
148166,gate_30,211,True,False
148248,gate_40,3,False,False
148254,gate_30,10,False,False
148358,gate_30,137,False,True
148453,gate_40,0,False,False
148488,gate_40,1,False,False
148574,gate_40,1,False,False
148772,gate_40,30,True,False
148811,gate_40,49,False,False
148974,gate_40,50,True,False
149244,gate_30,0,False,False
149272,gate_40,42,False,True
149329,gate_30,4,False,False
149473,gate_30,14,False,False
149574,gate_30,60,True,False
149626,gate_40,5,False,False
149641,gate_30,3,False,False
149721,gate_40,30,True,False
149805,gate_40,35,True,True
149859,gate_40,3,False,False
149896,gate_40,116,True,True
150039,gate_30,503,True,False
150056,gate_40,70,False,False
150076,gate_40,45,True,True
150102,gate_40,74,True,False
150178,gate_40,60,False,True
150398,gate_40,169,True,True
150529,gate_30,6,False,False
150547,gate_40,42,False,False
150648,gate_30,35,False,True
150818,gate_40,43,True,False
150860,gate_40,11,False,False
150861,gate_40,185,True,False
150936,gate_40,2,False,False
151171,gate_40,21,False,False
151188,gate_40,10,False,False
151255,gate_40,15,True,False
151297,gate_40,34,True,False
151354,gate_30,27,True,False
151367,gate_30,222,True,True
151387,gate_40,0,False,False
151428,gate_30,0,False,False
151543,gate_40,20,True,False
151588,gate_40,32,True,True
151823,gate_30,13,False,False
151846,gate_30,20,True,False
152136,gate_30,3,False,False
152233,gate_40,11,False,False
152269,gate_40,12,False,False
152371,gate_30,25,False,False
152596,gate_30,31,True,False
152747,gate_30,0,False,False
152824,gate_40,62,True,False
153206,gate_40,12,False,False
153448,gate_30,3,False,False
153509,gate_40,3,False,False
153715,gate_40,7,False,False
153746,gate_40,3,False,False
153879,gate_40,3,False,False
153921,gate_30,22,False,False
154098,gate_40,118,True,False
154141,gate_40,24,True,False
154165,gate_40,4,False,False
154254,gate_30,19,True,False
154280,gate_40,16,False,False
154381,gate_40,18,True,False
154392,gate_30,28,True,False
154490,gate_40,117,True,True
154535,gate_30,7,True,False
154658,gate_40,37,True,False
154666,gate_40,20,True,False
154849,gate_30,1,False,False
154995,gate_40,4,False,False
155074,gate_30,9,True,False
155505,gate_30,23,True,False
155627,gate_30,1,False,False
155665,gate_40,87,True,False
155726,gate_40,103,True,True
155827,gate_40,29,False,False
155888,gate_30,5,False,False
155941,gate_40,28,False,False
155958,gate_40,25,True,False
156189,gate_30,16,False,False
156220,gate_30,212,True,True
156370,gate_30,12,False,True
156403,gate_40,31,True,False
156485,gate_30,5,True,False
156697,gate_30,762,True,True
156750,gate_30,12,False,False
156852,gate_30,23,True,False
156990,gate_40,49,False,True
157002,gate_40,16,False,False
157010,gate_30,10,False,False
157098,gate_40,3,False,False
157124,gate_30,3,False,False
157149,gate_40,1,False,False
157151,gate_30,1,False,False
157168,gate_40,32,True,False
157385,gate_40,3,False,False
157553,gate_30,24,True,True
157584,gate_30,62,True,False
157624,gate_40,16,True,False
157879,gate_40,313,True,True
157929,gate_40,21,False,False
158094,gate_30,42,True,False
158279,gate_30,2,False,False
158375,gate_40,16,True,False
158459,gate_40,57,True,True
158501,gate_40,8,False,False
158595,gate_40,33,True,False
158623,gate_40,1,False,False
158679,gate_30,43,True,False
158710,gate_30,0,False,False
158820,gate_40,294,True,False
159013,gate_30,4,False,False
159030,gate_30,0,False,False
159050,gate_30,16,True,False
159068,gate_30,37,False,False
159201,gate_30,5,False,False
159273,gate_30,2,False,False
159335,gate_40,17,True,False
159569,gate_40,41,True,False
159606,gate_40,3,False,False
159637,gate_30,2,False,False
159790,gate_30,6,False,False
159811,gate_30,12,False,False
159871,gate_40,141,True,False
159887,gate_30,15,False,False
159961,gate_40,5,False,False
160149,gate_30,3,False,False
160152,gate_30,44,False,False
160169,gate_30,4,False,False
160191,gate_30,58,True,False
160268,gate_30,384,True,True
160315,gate_30,41,True,False
160475,gate_40,0,False,False
160706,gate_30,32,True,False
160982,gate_40,21,True,False
161056,gate_40,4,False,False
161358,gate_40,12,True,False
161890,gate_40,2,False,False
161945,gate_40,9,True,False
161999,gate_30,8,False,True
162054,gate_30,16,False,False
162085,gate_30,253,True,True
162166,gate_30,9,True,False
162205,gate_30,35,True,True
162303,gate_30,2,False,False
162399,gate_40,13,False,False
162493,gate_30,0,False,False
162877,gate_30,14,False,False
163067,gate_40,32,True,False
163075,gate_40,93,True,True
163117,gate_40,4,False,False
163195,gate_40,109,True,True
163209,gate_30,53,False,True
163279,gate_40,79,True,False
163504,gate_30,0,False,False
163607,gate_40,12,False,False
163689,gate_40,331,True,True
163693,gate_30,9,False,False
163794,gate_30,12,True,False
163912,gate_40,114,True,False
164005,gate_30,2,False,False
164057,gate_40,30,True,False
164270,gate_40,1,False,False
164319,gate_30,144,True,False
164380,gate_40,0,False,False
164413,gate_30,64,True,False
164652,gate_40,59,True,False
164711,gate_30,6,True,False
164951,gate_40,1,False,False
165037,gate_40,10,False,False
165122,gate_40,15,False,False
165459,gate_40,1,False,False
165507,gate_40,15,False,False
165565,gate_30,409,True,True
165633,gate_30,45,True,False
165643,gate_40,19,False,False
165807,gate_40,8,True,False
165902,gate_30,6,False,False
165967,gate_40,56,False,False
165990,gate_40,28,True,False
166021,gate_30,6,False,False
166026,gate_30,4,False,False
166189,gate_40,0,False,False
166349,gate_30,75,False,True
166402,gate_40,22,True,True
166505,gate_30,3,False,False
166549,gate_40,5,False,False
166647,gate_40,6,False,False
166818,gate_40,14,False,False
166972,gate_40,83,True,False
167030,gate_30,5,False,True
167120,gate_30,32,True,True
167220,gate_40,31,False,False
167311,gate_40,1,False,False
167424,gate_40,1,False,False
167446,gate_30,343,False,True
167447,gate_30,3,False,False
167625,gate_40,37,True,False
167993,gate_30,0,False,False
168124,gate_40,10,False,False
168191,gate_30,62,True,True
168212,gate_30,8,False,False
168425,gate_40,18,False,False
168439,gate_40,16,False,False
168613,gate_30,21,True,False
168648,gate_30,75,True,False
168732,gate_30,168,False,True
168790,gate_40,5,False,False
168885,gate_40,6,False,False
169163,gate_30,2,False,False
169254,gate_30,327,True,False
169278,gate_30,39,True,False
169330,gate_40,3,False,False
169714,gate_30,4,True,False
169909,gate_30,14,False,False
170045,gate_40,133,True,True
170086,gate_40,3,False,False
170171,gate_30,379,True,True
